EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EmployeeCount,Gender,JobRole,MonthlyIncome,SalarySlab,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Count
RM187,40,36-45,No,TravelRarely,Research & Development,4,Medical,1,Female,Manager,19033,15k+,14,3,2,21,20,8,9,9.0,0
RM204,40,36-45,No,TravelRarely,Research & Development,19,Medical,1,Male,Laboratory Technician,2741,Upto 5k,15,3,3,15,7,2,3,7.0,0
RM244,40,36-45,No,TravelRarely,Research & Development,24,Technical Degree,1,Male,Research Scientist,3319,Upto 5k,17,3,1,9,9,8,4,7.0,0
RM336,40,36-45,No,TravelRarely,Sales,1,Medical,1,Male,Sales Executive,7457,5k-10k,22,4,3,6,4,3,0,2.0,0
RM369,40,36-45,Yes,TravelRarely,Sales,22,Marketing,1,Male,Sales Executive,6380,5k-10k,12,3,1,8,6,4,1,0.0,1
RM388,40,36-45,No,TravelRarely,Sales,2,Marketing,1,Female,Sales Executive,5715,5k-10k,12,3,3,8,5,4,1,3.0,0
RM392,40,36-45,No,TravelRarely,Research & Development,2,Medical,1,Female,Laboratory Technician,3448,Upto 5k,22,4,2,20,1,0,0,0.0,0
RM418,40,36-45,No,TravelRarely,Sales,2,Life Sciences,1,Female,Manager,18041,15k+,14,3,4,21,20,15,1,12.0,0
RM449,40,36-45,No,TravelRarely,Research & Development,6,Life Sciences,1,Female,Manufacturing Director,13237,10k-15k,15,3,3,22,20,6,5,13.0,0
RM459,40,36-45,No,Non-Travel,Sales,28,Other,1,Male,Sales Executive,10932,10k-15k,15,3,3,20,1,0,0,1.0,0
RM534,40,36-45,No,Travel_Frequently,Sales,5,Life Sciences,1,Male,Sales Executive,10475,10k-15k,21,4,3,20,18,13,1,12.0,0
RM554,40,36-45,No,TravelRarely,Research & Development,2,Medical,1,Female,Research Scientist,2342,Upto 5k,20,4,4,5,4,2,2,3.0,0
RM583,40,36-45,No,Travel_Frequently,Research & Development,2,Medical,1,Female,Healthcare Representative,4244,Upto 5k,24,4,4,8,8,7,3,7.0,0
RM602,40,36-45,No,Travel_Frequently,Research & Development,16,Medical,1,Male,Laboratory Technician,5094,5k-10k,14,3,4,10,1,0,0,0.0,0
RM685,40,36-45,No,TravelRarely,Sales,10,Marketing,1,Male,Sales Executive,9705,5k-10k,12,3,2,11,1,0,0,0.0,0
RM692,40,36-45,No,Travel_Frequently,Research & Development,9,Medical,1,Male,Research Scientist,3617,Upto 5k,14,3,4,3,1,1,0,0.0,0
RM707,40,36-45,Yes,Non-Travel,Sales,24,Life Sciences,1,Female,Sales Executive,13194,10k-15k,16,3,4,22,1,0,0,0.0,1
RM769,40,36-45,No,TravelRarely,Sales,26,Marketing,1,Male,Sales Executive,8396,5k-10k,14,3,2,8,7,7,7,5.0,0
RM786,40,36-45,No,TravelRarely,Research & Development,20,Technical Degree,1,Male,Healthcare Representative,10322,10k-15k,20,4,4,14,11,10,11,1.0,0
RM815,40,36-45,No,TravelRarely,Research & Development,14,Medical,1,Male,Research Director,19626,15k+,14,3,1,21,20,7,4,9.0,0
RM838,40,36-45,No,Travel_Frequently,Research & Development,9,Medical,1,Female,Research Director,13499,10k-15k,17,3,3,20,18,7,2,13.0,0
RM846,40,36-45,No,Travel_Frequently,Research & Development,26,Medical,1,Female,Research Scientist,4422,Upto 5k,13,3,4,16,1,1,0,0.0,0
RM867,40,36-45,No,Travel_Frequently,Sales,2,Medical,1,Male,Sales Executive,4327,Upto 5k,12,3,4,5,0,0,0,0.0,0
RM885,40,36-45,No,TravelRarely,Sales,10,Technical Degree,1,Female,Sales Executive,6852,5k-10k,12,3,2,7,5,1,1,3.0,0
RM947,40,36-45,Yes,TravelRarely,Sales,25,Marketing,1,Male,Sales Executive,9094,5k-10k,12,3,3,9,5,4,1,0.0,1
RM958,40,36-45,No,Non-Travel,Research & Development,16,Life Sciences,1,Male,Research Scientist,3544,Upto 5k,16,3,2,6,4,2,0,0.0,0
RM960,40,36-45,No,TravelRarely,Research & Development,2,Life Sciences,1,Male,Research Scientist,4661,Upto 5k,13,3,3,9,9,8,8,8.0,0
RM968,40,36-45,No,TravelRarely,Research & Development,1,Life Sciences,1,Male,Laboratory Technician,2387,Upto 5k,22,4,3,7,4,2,0,3.0,0
RM979,40,36-45,No,TravelRarely,Research & Development,2,Medical,1,Female,Healthcare Representative,6377,5k-10k,20,4,2,15,12,11,11,8.0,0
RM1030,40,36-45,No,Non-Travel,Research & Development,9,Other,1,Male,Laboratory Technician,3975,Upto 5k,11,3,3,11,8,7,0,7.0,0
RM1041,40,36-45,No,Non-Travel,Research & Development,8,Medical,1,Male,Research Director,13757,10k-15k,11,3,3,16,9,8,4,8.0,0
RM1046,40,36-45,No,TravelRarely,Research & Development,2,Medical,1,Male,Research Scientist,2345,Upto 5k,14,3,3,8,3,1,1,2.0,0
RM1084,40,36-45,Yes,TravelRarely,Research & Development,9,Life Sciences,1,Male,Laboratory Technician,2018,Upto 5k,14,3,2,15,5,4,1,0.0,1
RM1095,40,36-45,No,TravelRarely,Sales,9,Medical,1,Male,Sales Executive,5473,5k-10k,12,3,4,9,8,4,7,1.0,0
RM1097,40,36-45,No,TravelRarely,Human Resources,6,Medical,1,Male,Manager,16437,15k+,21,4,4,21,21,7,7,7.0,0
RM1099,40,36-45,No,Non-Travel,Research & Development,8,Life Sciences,1,Male,Healthcare Representative,4069,Upto 5k,18,3,3,8,2,2,2,2.0,0
RM1133,40,36-45,No,TravelRarely,Sales,14,Life Sciences,1,Female,Sales Executive,4639,Upto 5k,15,3,3,5,5,4,1,2.0,0
RM1157,40,36-45,No,TravelRarely,Research & Development,15,Life Sciences,1,Female,Manufacturing Director,10435,10k-15k,13,3,4,18,18,15,14,12.0,0
RM1165,40,36-45,No,TravelRarely,Research & Development,16,Life Sciences,1,Female,Manufacturing Director,7945,5k-10k,15,3,4,18,4,2,3,3.0,0
RM1172,40,36-45,Yes,TravelRarely,Research & Development,7,Life Sciences,1,Male,Laboratory Technician,2166,Upto 5k,14,3,2,10,4,2,0,3.0,1
RM1230,40,36-45,No,TravelRarely,Research & Development,8,Life Sciences,1,Female,Manufacturing Director,6516,5k-10k,16,3,2,18,1,0,0,0.0,0
RM1243,40,36-45,No,TravelRarely,Sales,7,Medical,1,Male,Manager,19833,15k+,14,3,2,21,21,8,12,8.0,0
RM1287,40,36-45,No,TravelRarely,Research & Development,2,Life Sciences,1,Female,Laboratory Technician,3377,Upto 5k,17,3,4,7,4,3,0,2.0,0
RM1300,40,36-45,No,TravelRarely,Research & Development,1,Life Sciences,1,Female,Healthcare Representative,6513,5k-10k,17,3,4,12,5,3,0,3.0,0
RM1305,40,36-45,No,TravelRarely,Research & Development,12,Life Sciences,1,Female,Healthcare Representative,4448,Upto 5k,12,3,2,15,7,4,7,7.0,0
RM1349,40,36-45,No,TravelRarely,Research & Development,1,Life Sciences,1,Male,Manager,16823,15k+,11,3,1,22,19,7,11,16.0,0
RM1410,40,36-45,No,Travel_Frequently,Research & Development,11,Technical Degree,1,Female,Laboratory Technician,6323,5k-10k,11,3,1,10,10,9,9,4.0,0
RM1411,40,36-45,No,TravelRarely,Sales,2,Marketing,1,Female,Sales Executive,5677,5k-10k,14,3,3,15,11,8,5,10.0,0
RM1428,40,36-45,No,TravelRarely,Research & Development,1,Life Sciences,1,Male,Laboratory Technician,2406,Upto 5k,19,3,3,8,1,0,0,0.0,0
RM1456,40,36-45,No,TravelRarely,Research & Development,2,Life Sciences,1,Male,Research Scientist,2809,Upto 5k,14,3,4,8,2,2,2,2.0,0
RM1458,40,36-45,No,TravelRarely,Research & Development,2,Medical,1,Female,Research Scientist,2001,Upto 5k,14,3,2,20,5,3,0,2.0,0
RM001,41,36-45,Yes,TravelRarely,Sales,1,Life Sciences,1,Female,Sales Executive,5993,5k-10k,11,3,1,8,6,4,0,5.0,1
RM046,41,36-45,Yes,TravelRarely,Research & Development,12,Technical Degree,1,Female,Research Director,19545,15k+,12,3,4,23,22,15,15,8.0,1
RM134,41,36-45,No,TravelRarely,Sales,9,Life Sciences,1,Male,Sales Executive,8189,5k-10k,13,3,3,12,9,7,0,7.0,0
RM148,41,36-45,No,Travel_Frequently,Research & Development,10,Life Sciences,1,Male,Manager,17181,15k+,13,3,2,21,7,6,7,7.0,0
RM149,41,36-45,No,TravelRarely,Research & Development,9,Life Sciences,1,Male,Laboratory Technician,2238,Upto 5k,21,4,4,7,5,0,1,4.0,0
RM167,41,36-45,No,TravelRarely,Research & Development,14,Life Sciences,1,Male,Research Scientist,2451,Upto 5k,12,3,1,13,9,8,1,8.0,0
RM183,41,36-45,Yes,TravelRarely,Sales,20,Marketing,1,Female,Sales Representative,3140,Upto 5k,22,4,4,4,4,3,0,2.0,1
RM216,41,36-45,No,TravelRarely,Sales,6,Life Sciences,1,Female,Manager,13591,10k-15k,18,3,3,16,1,0,0,0.0,0
RM243,41,36-45,No,TravelRarely,Research & Development,19,Life Sciences,1,Male,Research Scientist,3072,Upto 5k,16,3,1,17,1,0,0,0.0,0
RM301,41,36-45,No,TravelRarely,Sales,2,Life Sciences,1,Male,Manager,16015,15k+,19,3,2,22,22,10,0,4.0,0
RM347,41,36-45,No,TravelRarely,Research & Development,6,Medical,1,Male,Manufacturing Director,6032,5k-10k,15,3,4,8,5,4,1,2.0,0
RM367,41,36-45,Yes,Travel_Frequently,Sales,4,Marketing,1,Male,Sales Executive,9355,5k-10k,18,3,3,8,8,7,7,7.0,1
RM447,41,36-45,No,Non-Travel,Sales,10,Life Sciences,1,Male,Sales Executive,6230,5k-10k,14,3,4,16,14,3,1,10.0,0
RM460,41,36-45,No,Non-Travel,Research & Development,2,Other,1,Female,Healthcare Representative,6811,5k-10k,17,3,1,10,8,7,0,7.0,0
RM467,41,36-45,No,TravelRarely,Sales,2,Life Sciences,1,Female,Manager,16595,15k+,16,3,2,22,18,16,11,8.0,0
RM536,41,36-45,No,TravelRarely,Human Resources,10,Human Resources,1,Male,Manager,19141,15k+,15,3,2,23,21,6,12,6.0,0
RM539,41,36-45,No,TravelRarely,Human Resources,1,Human Resources,1,Male,Manager,19189,15k+,12,3,2,22,22,7,2,10.0,0
RM668,41,36-45,Yes,TravelRarely,Research & Development,2,Life Sciences,1,Female,Laboratory Technician,2778,Upto 5k,13,3,3,10,7,7,1,0.0,1
RM687,41,36-45,No,TravelRarely,Research & Development,6,Medical,1,Male,Laboratory Technician,4721,Upto 5k,13,3,3,20,18,13,2,17.0,0
RM717,41,36-45,No,Travel_Frequently,Research & Development,9,Medical,1,Male,Research Director,19419,15k+,17,3,2,21,18,16,0,11.0,0
RM738,41,36-45,No,TravelRarely,Research & Development,7,Medical,1,Female,Manufacturing Director,5003,5k-10k,14,3,2,8,2,2,2,1.0,0
RM747,41,36-45,No,Non-Travel,Research & Development,7,Life Sciences,1,Female,Research Director,19973,15k+,22,4,2,21,21,16,5,10.0,0
RM784,41,36-45,No,TravelRarely,Research & Development,7,Technical Degree,1,Female,Research Scientist,3376,Upto 5k,13,3,3,10,10,6,0,8.0,0
RM831,41,36-45,No,TravelRarely,Research & Development,12,Life Sciences,1,Male,Laboratory Technician,4766,Upto 5k,11,3,1,6,1,0,0,0.0,0
RM865,41,36-45,Yes,Non-Travel,Research & Development,5,Life Sciences,1,Male,Research Scientist,2107,Upto 5k,17,3,1,5,1,0,0,0.0,1
RM952,41,36-45,No,Non-Travel,Sales,10,Medical,1,Male,Sales Executive,6151,5k-10k,13,3,1,19,19,2,11,9.0,0
RM961,41,36-45,No,Travel_Frequently,Sales,1,Marketing,1,Female,Sales Executive,4103,Upto 5k,17,3,4,10,9,3,1,7.0,0
RM989,41,36-45,No,Travel_Frequently,Research & Development,22,Life Sciences,1,Female,Research Scientist,5467,5k-10k,14,3,1,12,6,2,3,3.0,0
RM1029,41,36-45,No,TravelRarely,Research & Development,5,Medical,1,Male,Research Scientist,2127,Upto 5k,12,3,1,7,4,2,0,3.0,0
RM1197,41,36-45,No,TravelRarely,Sales,23,Life Sciences,1,Male,Sales Executive,7082,5k-10k,16,3,4,21,2,0,0,2.0,0
RM1219,41,36-45,No,TravelRarely,Sales,6,Marketing,1,Male,Sales Executive,9241,5k-10k,12,3,2,10,10,8,8,7.0,0
RM1229,41,36-45,No,Non-Travel,Human Resources,4,Human Resources,1,Male,Human Resources,6430,5k-10k,19,3,2,10,3,2,1,2.0,0
RM1267,41,36-45,No,TravelRarely,Research & Development,9,Life Sciences,1,Male,Laboratory Technician,2289,Upto 5k,20,4,2,5,5,3,0,4.0,0
RM1295,41,36-45,No,TravelRarely,Research & Development,5,Life Sciences,1,Male,Healthcare Representative,6870,5k-10k,12,3,1,11,3,2,1,2.0,0
RM1296,41,36-45,No,TravelRarely,Sales,4,Marketing,1,Female,Sales Executive,10447,10k-15k,13,3,4,23,22,14,13,5.0,0
RM1357,41,36-45,No,TravelRarely,Sales,8,Marketing,1,Female,Sales Executive,4393,Upto 5k,21,4,3,14,5,4,1,4.0,0
RM1421,41,36-45,No,TravelRarely,Research & Development,1,Life Sciences,1,Male,Research Scientist,2782,Upto 5k,22,4,1,12,5,3,1,0.0,0
RM1446,41,36-45,No,TravelRarely,Research & Development,28,Life Sciences,1,Female,Manufacturing Director,13570,10k-15k,23,4,3,21,20,7,0,10.0,0
RM1449,41,36-45,No,TravelRarely,Sales,3,Life Sciences,1,Male,Sales Executive,8938,5k-10k,11,3,3,14,5,4,0,4.0,0
RM198,42,36-45,No,Non-Travel,Research & Development,21,Medical,1,Female,Manufacturing Director,5265,5k-10k,16,3,2,11,5,3,0,2.0,0
RM232,42,36-45,No,TravelRarely,Research & Development,4,Technical Degree,1,Male,Manager,19232,15k+,11,3,4,22,22,17,11,15.0,0
RM282,42,36-45,No,TravelRarely,Sales,1,Life Sciences,1,Male,Sales Executive,4907,Upto 5k,25,4,3,20,20,16,11,6.0,0
RM296,42,36-45,No,Travel_Frequently,Sales,26,Marketing,1,Female,Sales Executive,13525,10k-15k,14,3,4,23,20,4,4,8.0,0
RM349,42,36-45,No,TravelRarely,Research & Development,23,Life Sciences,1,Female,Research Director,15992,15k+,14,3,2,16,1,0,0,0.0,0
RM351,42,36-45,No,TravelRarely,Human Resources,2,Technical Degree,1,Male,Human Resources,2696,Upto 5k,11,3,3,4,3,2,1,0.0,0
RM357,42,36-45,No,TravelRarely,Research & Development,2,Other,1,Male,Healthcare Representative,6781,5k-10k,23,4,2,14,1,0,0,0.0,0
RM389,42,36-45,No,TravelRarely,Research & Development,1,Life Sciences,1,Female,Laboratory Technician,2576,Upto 5k,16,3,2,8,5,2,1,2.0,0
RM410,42,36-45,No,Travel_Frequently,Research & Development,29,Life Sciences,1,Female,Research Scientist,4556,Upto 5k,11,3,2,19,5,4,0,2.0,0
RM414,42,36-45,No,Travel_Frequently,Research & Development,28,Technical Degree,1,Female,Healthcare Representative,4523,Upto 5k,11,3,4,7,6,5,0,4.0,0
RM442,42,36-45,No,Travel_Frequently,Research & Development,5,Other,1,Male,Laboratory Technician,2093,Upto 5k,17,3,4,8,2,2,2,0.0,0
RM452,42,36-45,No,TravelRarely,Research & Development,24,Medical,1,Male,Manufacturing Director,7406,5k-10k,21,4,4,10,10,9,5,8.0,0
RM489,42,36-45,No,TravelRarely,Research & Development,2,Life Sciences,1,Female,Healthcare Representative,4089,Upto 5k,13,3,2,10,10,2,2,2.0,0
RM548,42,36-45,Yes,Travel_Frequently,Research & Development,19,Medical,1,Male,Research Scientist,2759,Upto 5k,12,3,4,7,2,2,2,2.0,1
RM585,42,36-45,No,Travel_Frequently,Research & Development,8,Life Sciences,1,Male,Manager,18430,15k+,13,3,2,24,24,7,14,9.0,0
RM598,42,36-45,No,TravelRarely,Research & Development,1,Life Sciences,1,Female,Manufacturing Director,6062,5k-10k,13,3,4,8,4,3,0,2.0,0
RM605,42,36-45,No,TravelRarely,Research & Development,29,Life Sciences,1,Male,Manufacturing Director,4434,Upto 5k,13,3,4,10,9,8,7,8.0,0
RM633,42,36-45,No,Travel_Frequently,Research & Development,2,Medical,1,Male,Research Scientist,2515,Upto 5k,14,3,4,8,2,1,2,2.0,0
RM644,42,36-45,No,TravelRarely,Research & Development,3,Life Sciences,1,Female,Laboratory Technician,5231,5k-10k,13,3,2,17,5,3,1,3.0,0
RM673,42,36-45,No,TravelRarely,Sales,14,Medical,1,Female,Sales Executive,6244,5k-10k,17,3,1,10,5,4,0,3.0,0
RM742,42,36-45,No,TravelRarely,Sales,5,Marketing,1,Male,Manager,18303,15k+,13,3,2,21,1,0,0,0.0,0
RM800,42,36-45,No,TravelRarely,Research & Development,2,Medical,1,Male,Manager,17665,15k+,17,3,4,23,22,6,13,7.0,0
RM825,42,36-45,No,TravelRarely,Research & Development,29,Medical,1,Male,Laboratory Technician,4272,Upto 5k,19,3,1,16,1,0,0,0.0,0
RM839,42,36-45,Yes,Travel_Frequently,Sales,12,Life Sciences,1,Male,Sales Executive,13758,10k-15k,12,3,2,22,21,9,13,14.0,1
RM840,42,36-45,No,TravelRarely,Sales,4,Marketing,1,Male,Sales Executive,5155,5k-10k,13,3,4,9,6,4,1,5.0,0
RM879,42,36-45,No,Non-Travel,Human Resources,2,Medical,1,Male,Human Resources,6272,5k-10k,16,3,1,10,4,3,0,3.0,0
RM888,42,36-45,No,Travel_Frequently,Research & Development,26,Medical,1,Female,Research Director,13191,10k-15k,17,3,3,20,1,0,0,0.0,0
RM926,42,36-45,No,TravelRarely,Research & Development,7,Medical,1,Female,Research Scientist,2372,Upto 5k,16,3,4,18,1,0,0,0.0,0
RM955,42,36-45,No,Non-Travel,Research & Development,2,Life Sciences,1,Male,Manager,17861,15k+,13,3,4,21,20,8,2,10.0,0
RM1000,42,36-45,No,TravelRarely,Human Resources,10,Human Resources,1,Female,Manager,16799,15k+,14,3,3,21,20,7,0,9.0,0
RM1051,42,36-45,No,Travel_Frequently,Research & Development,9,Medical,1,Female,Laboratory Technician,3673,Upto 5k,13,3,3,12,12,9,5,8.0,0
RM1089,42,36-45,No,TravelRarely,Research & Development,2,Medical,1,Male,Laboratory Technician,4841,Upto 5k,14,3,2,4,1,0,0,0.0,0
RM1094,42,36-45,No,Travel_Frequently,Research & Development,2,Life Sciences,1,Male,Healthcare Representative,10124,10k-15k,14,3,3,24,20,8,13,9.0,0
RM1130,42,36-45,No,TravelRarely,Research & Development,9,Other,1,Male,Manager,19613,15k+,22,4,4,24,1,0,0,1.0,0
RM1264,42,36-45,No,TravelRarely,Research & Development,12,Medical,1,Male,Laboratory Technician,2766,Upto 5k,22,4,2,7,5,3,0,4.0,0
RM1288,42,36-45,No,TravelRarely,Research & Development,13,Medical,1,Male,Healthcare Representative,5538,5k-10k,18,3,3,10,0,0,0,0.0,0
RM1321,42,36-45,No,Non-Travel,Research & Development,10,Technical Degree,1,Male,Research Scientist,2936,Upto 5k,22,4,2,10,6,3,3,3.0,0
RM1326,42,36-45,No,TravelRarely,Research & Development,8,Life Sciences,1,Male,Laboratory Technician,3968,Upto 5k,13,3,4,8,0,0,0,0.0,0
RM1358,42,36-45,No,TravelRarely,Research & Development,6,Medical,1,Male,Research Director,13348,10k-15k,13,3,2,18,13,7,5,7.0,0
RM1379,42,36-45,No,TravelRarely,Sales,12,Marketing,1,Male,Sales Executive,5087,5k-10k,12,3,3,14,0,0,0,0.0,0
RM1405,42,36-45,No,Non-Travel,Research & Development,23,Life Sciences,1,Male,Research Scientist,4332,Upto 5k,12,3,4,20,20,9,3,7.0,0
RM1420,42,36-45,No,TravelRarely,Research & Development,18,Life Sciences,1,Male,Research Scientist,5410,5k-10k,17,3,3,9,4,3,1,2.0,0
RM1444,42,36-45,No,TravelRarely,Research & Development,2,Life Sciences,1,Male,Manager,18880,15k+,11,3,1,24,22,6,4,14.0,0
RM036,43,36-45,No,TravelRarely,Research & Development,2,Medical,1,Female,Research Scientist,2645,Upto 5k,12,3,4,6,5,3,1,4.0,0
RM120,43,36-45,No,Travel_Frequently,Sales,26,Life Sciences,1,Male,Manager,16959,15k+,12,3,4,25,25,12,4,12.0,0
RM131,43,36-45,No,Travel_Frequently,Research & Development,28,Medical,1,Female,Research Scientist,4739,Upto 5k,12,3,4,18,3,2,1,2.0,0
RM194,43,36-45,No,Non-Travel,Research & Development,7,Medical,1,Male,Research Scientist,2089,Upto 5k,14,3,4,7,5,4,2,2.0,0
RM236,43,36-45,No,TravelRarely,Sales,16,Marketing,1,Female,Manager,16064,15k+,22,4,3,22,17,13,1,9.0,0
RM316,43,36-45,No,Travel_Frequently,Research & Development,10,Life Sciences,1,Female,Laboratory Technician,2455,Upto 5k,19,3,1,9,8,7,1,7.0,0
RM331,43,36-45,No,Travel_Frequently,Research & Development,10,Life Sciences,1,Female,Laboratory Technician,5257,5k-10k,11,3,2,9,9,7,0,0.0,0
RM334,43,36-45,No,TravelRarely,Research & Development,7,Life Sciences,1,Female,Healthcare Representative,9985,5k-10k,16,3,1,10,1,0,0,0.0,0
RM391,43,36-45,No,TravelRarely,Research & Development,12,Life Sciences,1,Male,Research Director,14336,10k-15k,11,3,3,25,25,10,3,9.0,0
RM396,43,36-45,No,Travel_Frequently,Research & Development,21,Medical,1,Male,Laboratory Technician,2258,Upto 5k,20,4,1,8,3,2,1,2.0,0
RM397,43,36-45,No,TravelRarely,Research & Development,8,Other,1,Female,Healthcare Representative,4522,Upto 5k,14,3,4,8,5,2,0,2.0,0
RM490,43,36-45,No,TravelRarely,Research & Development,6,Other,1,Male,Research Director,16627,15k+,14,3,3,21,1,0,0,0.0,0
RM492,43,36-45,No,Travel_Frequently,Research & Development,9,Medical,1,Male,Laboratory Technician,5679,5k-10k,13,3,2,10,8,7,4,7.0,0
RM549,43,36-45,No,Travel_Frequently,Sales,15,Life Sciences,1,Male,Sales Executive,6804,5k-10k,18,3,3,7,2,2,2,2.0,0
RM610,43,36-45,No,TravelRarely,Research & Development,14,Life Sciences,1,Male,Research Director,17159,15k+,24,4,3,22,4,1,1,0.0,0
RM651,43,36-45,No,Travel_Frequently,Research & Development,1,Life Sciences,1,Female,Healthcare Representative,5562,5k-10k,13,3,2,12,5,2,2,2.0,0
RM662,43,36-45,No,TravelRarely,Research & Development,8,Life Sciences,1,Female,Manufacturing Director,4765,Upto 5k,21,4,3,4,1,0,0,0.0,0
RM776,43,36-45,No,TravelRarely,Sales,25,Medical,1,Male,Sales Executive,10798,10k-15k,13,3,3,18,1,0,0,0.0,0
RM813,43,36-45,No,Travel_Frequently,Research & Development,27,Life Sciences,1,Female,Manufacturing Director,10820,10k-15k,11,3,3,18,8,7,0,1.0,0
RM850,43,36-45,Yes,TravelRarely,Sales,9,Marketing,1,Female,Sales Executive,5346,5k-10k,13,3,2,7,4,3,1,3.0,1
RM899,43,36-45,No,TravelRarely,Research & Development,3,Life Sciences,1,Male,Research Director,19740,15k+,14,3,2,25,8,7,0,7.0,0
RM927,43,36-45,No,TravelRarely,Sales,4,Marketing,1,Female,Sales Executive,10231,10k-15k,14,3,4,23,21,7,15,17.0,0
RM996,43,36-45,No,TravelRarely,Research & Development,6,Medical,1,Female,Research Scientist,4081,Upto 5k,14,3,1,20,20,7,1,8.0,0
RM1134,43,36-45,No,TravelRarely,Research & Development,27,Technical Degree,1,Male,Laboratory Technician,4876,Upto 5k,12,3,3,8,6,4,0,2.0,0
RM1186,43,36-45,No,TravelRarely,Research & Development,15,Life Sciences,1,Male,Research Director,17603,15k+,24,4,1,14,14,10,6,11.0,0
RM1217,43,36-45,No,TravelRarely,Sales,2,Medical,1,Male,Sales Executive,7847,5k-10k,17,3,1,10,10,9,8,8.0,0
RM1263,43,36-45,Yes,Travel_Frequently,Research & Development,17,Technical Degree,1,Male,Research Scientist,2437,Upto 5k,16,3,4,6,1,0,0,0.0,1
RM1270,43,36-45,No,TravelRarely,Human Resources,2,Life Sciences,1,Male,Human Resources,3539,Upto 5k,13,3,2,10,9,7,1,8.0,0
RM1294,43,36-45,No,Non-Travel,Research & Development,9,Life Sciences,1,Male,Research Scientist,2438,Upto 5k,13,3,3,7,3,2,1,2.0,0
RM1317,43,36-45,No,Travel_Frequently,Sales,2,Life Sciences,1,Male,Sales Executive,5675,5k-10k,20,4,3,7,7,7,7,7.0,0
RM1331,43,36-45,No,TravelRarely,Research & Development,6,Medical,1,Female,Manager,19392,15k+,13,3,4,21,16,12,6,14.0,0
RM1400,43,36-45,No,TravelRarely,Research & Development,11,Life Sciences,1,Male,Healthcare Representative,7510,5k-10k,17,3,2,10,10,9,0,9.0,0
RM032,44,36-45,No,TravelRarely,Research & Development,10,Other,1,Male,Healthcare Representative,6465,5k-10k,13,3,4,9,4,2,1,3.0,0
RM053,44,36-45,No,TravelRarely,Sales,1,Marketing,1,Female,Sales Executive,5454,5k-10k,21,4,3,9,4,3,1,3.0,0
RM100,44,36-45,No,Non-Travel,Research & Development,23,Medical,1,Male,Laboratory Technician,2042,Upto 5k,12,3,3,17,3,2,1,2.0,0
RM287,44,36-45,Yes,Travel_Frequently,Research & Development,24,Life Sciences,1,Male,Laboratory Technician,3161,Upto 5k,22,4,4,19,1,0,0,0.0,1
RM494,44,36-45,No,TravelRarely,Human Resources,1,Life Sciences,1,Female,Human Resources,5985,5k-10k,11,3,2,10,2,2,0,2.0,0
RM498,44,36-45,No,TravelRarely,Research & Development,3,Other,1,Male,Manager,19513,15k+,12,3,1,26,2,2,0,1.0,0
RM544,44,36-45,No,Non-Travel,Research & Development,24,Medical,1,Male,Laboratory Technician,3708,Upto 5k,14,3,3,9,5,2,1,4.0,0
RM618,44,36-45,No,TravelRarely,Research & Development,4,Medical,1,Male,Healthcare Representative,5933,5k-10k,12,3,4,10,5,2,2,3.0,0
RM632,44,36-45,No,TravelRarely,Research & Development,8,Life Sciences,1,Male,Laboratory Technician,2818,Upto 5k,24,4,3,10,3,2,0,2.0,0
RM659,44,36-45,No,TravelRarely,Research & Development,9,Life Sciences,1,Male,Research Scientist,2559,Upto 5k,13,3,4,8,8,7,7,1.0,0
RM751,44,36-45,No,TravelRarely,Sales,28,Medical,1,Female,Sales Executive,13320,10k-15k,18,3,3,23,12,11,11,11.0,0
RM790,44,36-45,Yes,TravelRarely,Human Resources,1,Medical,1,Male,Human Resources,10482,10k-15k,14,3,4,24,20,6,3,6.0,1
RM858,44,36-45,Yes,TravelRarely,Research & Development,10,Life Sciences,1,Male,Research Scientist,2936,Upto 5k,11,3,3,6,6,4,0,2.0,1
RM863,44,36-45,No,Non-Travel,Research & Development,17,Life Sciences,1,Male,Research Scientist,2290,Upto 5k,13,3,4,6,0,0,0,0.0,0
RM876,44,36-45,No,TravelRarely,Research & Development,29,Other,1,Male,Research Scientist,4541,Upto 5k,25,4,2,20,20,11,13,17.0,0
RM892,44,36-45,No,TravelRarely,Research & Development,2,Life Sciences,1,Female,Research Scientist,2011,Upto 5k,13,3,4,10,10,5,7,7.0,0
RM908,44,36-45,No,TravelRarely,Sales,5,Marketing,1,Male,Manager,18213,15k+,11,3,3,26,22,9,3,10.0,0
RM923,44,36-45,No,TravelRarely,Research & Development,4,Life Sciences,1,Male,Manager,19190,15k+,14,3,4,26,25,9,14,13.0,0
RM929,44,36-45,Yes,TravelRarely,Research & Development,15,Medical,1,Female,Healthcare Representative,7978,5k-10k,11,3,4,10,10,7,0,5.0,1
RM954,44,36-45,Yes,TravelRarely,Research & Development,3,Life Sciences,1,Male,Laboratory Technician,2362,Upto 5k,12,3,3,10,3,2,1,2.0,1
RM1043,44,36-45,No,Non-Travel,Research & Development,5,Life Sciences,1,Male,Laboratory Technician,3162,Upto 5k,14,3,4,7,5,2,0,3.0,0
